contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
cellular,20,aug,183,4,-1,0,unknown,no,21805
unknown,21,may,161,4,-1,0,unknown,no,4946
unknown,5,jun,133,1,-1,0,unknown,no,9054
unknown,12,may,1083,2,-1,0,unknown,no,2191
cellular,8,may,343,1,282,3,failure,no,35765
unknown,30,may,352,3,-1,0,unknown,no,7866
unknown,23,may,237,1,-1,0,unknown,no,5299
cellular,12,may,201,1,-1,0,unknown,no,36546
cellular,27,aug,94,6,-1,0,unknown,no,23289
cellular,29,jan,90,1,-1,0,unknown,no,28406
unknown,16,may,107,6,-1,0,unknown,no,3656
telephone,3,feb,41,6,264,2,failure,no,29713
unknown,28,may,151,8,-1,0,unknown,no,6595
cellular,12,aug,306,2,-1,0,unknown,no,20603
cellular,15,jul,603,11,-1,0,unknown,no,14664
telephone,12,may,556,2,287,13,success,yes,36908
cellular,19,nov,149,1,-1,0,unknown,no,25775
cellular,11,may,629,1,173,1,failure,yes,36101
cellular,9,feb,48,4,-1,0,unknown,no,30931
cellular,24,feb,242,2,-1,0,unknown,yes,43132
unknown,21,may,488,1,-1,0,unknown,no,5049
cellular,3,nov,358,1,-1,0,unknown,yes,42139
cellular,21,dec,116,2,202,1,failure,no,42529
cellular,6,aug,499,2,-1,0,unknown,no,19331
cellular,15,may,88,1,-1,0,unknown,no,38182
unknown,6,may,195,1,-1,0,unknown,no,569
cellular,27,oct,137,1,-1,0,unknown,yes,41994
unknown,20,may,203,1,-1,0,unknown,no,4605
cellular,14,jan,96,7,93,7,success,no,42668
cellular,27,jul,506,2,-1,0,unknown,no,40586
cellular,24,feb,104,3,-1,0,unknown,no,43119
cellular,7,dec,163,1,186,1,success,no,42428
unknown,8,may,147,1,-1,0,unknown,no,1268
unknown,15,may,172,2,-1,0,unknown,no,3533
cellular,30,apr,342,3,22,3,other,yes,34144
cellular,13,may,196,2,331,3,failure,no,37434
unknown,12,may,147,5,-1,0,unknown,no,2046
cellular,2,feb,674,1,-1,0,unknown,no,28946
unknown,19,may,193,3,-1,0,unknown,no,4210
cellular,28,aug,222,1,-1,0,unknown,no,23673
unknown,27,may,120,2,-1,0,unknown,no,6419
unknown,19,may,571,1,-1,0,unknown,no,4254
cellular,13,aug,100,2,-1,0,unknown,no,20786
unknown,13,may,156,1,-1,0,unknown,no,2468
cellular,30,jan,108,2,2,5,other,no,28833
unknown,16,may,125,1,-1,0,unknown,no,3752
unknown,20,jun,89,3,-1,0,unknown,no,11651
cellular,29,jul,132,2,-1,0,unknown,no,17613
cellular,2,feb,156,3,-1,0,unknown,no,29243
cellular,8,aug,27,6,-1,0,unknown,no,20033
cellular,7,sep,314,1,-1,0,unknown,yes,44715
cellular,31,jul,99,4,-1,0,unknown,no,18693
unknown,23,may,328,3,-1,0,unknown,no,5526
cellular,21,nov,195,1,-1,0,unknown,no,27032
unknown,11,jun,196,2,-1,0,unknown,no,10087
cellular,11,jul,271,2,-1,0,unknown,no,14198
cellular,28,jan,872,1,-1,0,unknown,yes,27886
cellular,14,oct,117,1,-1,0,unknown,no,41799
cellular,30,jul,39,2,-1,0,unknown,no,17892
cellular,17,nov,176,1,-1,0,unknown,no,24224
cellular,21,jul,200,2,-1,0,unknown,no,15740
cellular,17,apr,727,2,-1,0,unknown,no,32843
cellular,4,feb,108,1,-1,0,unknown,no,29888
unknown,15,may,124,2,-1,0,unknown,no,3604
unknown,14,may,230,1,-1,0,unknown,no,2843
unknown,27,may,364,2,-1,0,unknown,no,6427
unknown,8,may,330,3,-1,0,unknown,no,1536
cellular,18,jul,1503,11,-1,0,unknown,no,15463
unknown,19,may,411,1,-1,0,unknown,no,4243
telephone,31,jul,35,9,-1,0,unknown,no,18511
unknown,28,may,307,1,-1,0,unknown,no,6701
cellular,20,aug,228,2,-1,0,unknown,no,21845
telephone,2,feb,35,1,-1,0,unknown,no,29336
cellular,25,jul,268,2,-1,0,unknown,no,17056
cellular,20,nov,72,2,-1,0,unknown,no,26590
unknown,30,may,197,1,-1,0,unknown,no,7647
unknown,17,jun,254,1,-1,0,unknown,no,10858
cellular,26,oct,355,1,180,5,failure,yes,41980
cellular,13,may,210,1,351,2,failure,no,37014
cellular,4,aug,143,1,-1,0,unknown,no,18958
cellular,17,apr,291,4,331,1,failure,no,33062
unknown,28,may,94,1,-1,0,unknown,no,6913
cellular,11,aug,120,4,-1,0,unknown,no,20284
cellular,13,may,369,2,-1,0,unknown,no,37445
telephone,5,feb,89,1,274,1,failure,no,30435
telephone,29,jul,863,10,-1,0,unknown,no,17842
cellular,2,jun,269,1,92,2,failure,no,39946
cellular,19,aug,152,3,-1,0,unknown,no,21781
cellular,20,aug,552,5,-1,0,unknown,yes,21877
unknown,17,jun,63,2,-1,0,unknown,no,10972
cellular,7,aug,108,3,-1,0,unknown,no,19448
cellular,6,sep,255,1,96,1,success,yes,44695
telephone,4,feb,43,1,-1,0,unknown,no,29931
unknown,8,may,82,1,-1,0,unknown,no,1304
cellular,2,feb,361,1,-1,0,unknown,no,29165
telephone,6,aug,239,4,-1,0,unknown,yes,44475
cellular,6,feb,460,3,-1,0,unknown,no,30799
cellular,5,may,258,1,90,7,success,yes,43630
cellular,6,feb,168,1,254,2,failure,no,30626
cellular,28,jul,307,3,-1,0,unknown,no,17223
telephone,28,jul,193,3,-1,0,unknown,no,17192
cellular,17,nov,114,1,-1,0,unknown,no,24307
cellular,5,jun,201,2,-1,0,unknown,yes,40172
cellular,18,may,10,4,-1,0,unknown,no,38824
unknown,4,jun,763,4,-1,0,unknown,no,8859
cellular,17,apr,278,1,-1,0,unknown,no,32784
unknown,9,may,622,1,-1,0,unknown,no,1837
unknown,30,may,53,7,-1,0,unknown,no,7936
cellular,15,may,153,2,-1,0,unknown,no,38621
cellular,20,nov,274,2,-1,0,unknown,no,26140
unknown,19,jun,142,1,-1,0,unknown,no,11537
cellular,8,oct,92,3,183,1,failure,no,41736
cellular,27,aug,445,3,-1,0,unknown,yes,41312
cellular,7,jul,208,2,-1,0,unknown,no,13005
cellular,19,aug,86,5,-1,0,unknown,no,21721
cellular,31,jul,32,21,-1,0,unknown,no,18608
cellular,29,jan,83,2,-1,0,unknown,no,28484
cellular,4,jun,96,2,98,1,success,yes,40080
unknown,28,may,344,2,-1,0,unknown,no,6777
unknown,29,may,102,1,-1,0,unknown,no,7116
unknown,8,may,622,1,-1,0,unknown,no,1191
cellular,18,may,536,2,-1,0,unknown,yes,39244
unknown,5,may,111,4,-1,0,unknown,no,326
unknown,26,may,796,1,-1,0,unknown,no,5922
cellular,24,jul,208,1,-1,0,unknown,no,16706
cellular,26,aug,197,3,-1,0,unknown,no,41303
cellular,20,apr,380,1,74,4,failure,no,33429
cellular,14,may,240,1,-1,0,unknown,no,37783
unknown,20,may,445,2,-1,0,unknown,no,4691
cellular,8,aug,95,2,-1,0,unknown,no,19918
cellular,3,feb,401,4,-1,0,unknown,no,29704
cellular,18,may,1880,2,-1,0,unknown,no,39360
cellular,21,jul,509,1,-1,0,unknown,no,15820
cellular,5,feb,783,1,175,5,failure,yes,42928
telephone,2,feb,1790,2,-1,0,unknown,yes,29268
unknown,6,may,410,2,-1,0,unknown,no,737
unknown,15,may,71,4,-1,0,unknown,no,3466
cellular,21,nov,109,1,189,1,failure,no,27263
unknown,3,jun,320,1,-1,0,unknown,no,8564
unknown,3,jun,120,11,-1,0,unknown,no,8696
cellular,14,jul,333,2,-1,0,unknown,no,14303
unknown,9,may,250,1,-1,0,unknown,no,1670
cellular,4,may,78,3,89,9,success,no,34310
cellular,15,may,54,2,-1,0,unknown,no,38630
unknown,30,may,197,3,-1,0,unknown,no,7655
cellular,6,jul,316,4,-1,0,unknown,yes,40480
cellular,3,feb,380,5,217,5,other,no,29711
unknown,11,jun,42,2,-1,0,unknown,no,10062
cellular,4,feb,281,5,-1,0,unknown,no,29765
unknown,7,may,111,1,-1,0,unknown,no,861
cellular,5,jun,657,1,-1,0,unknown,yes,40150
cellular,2,feb,124,1,-1,0,unknown,no,29023
telephone,14,may,382,3,371,1,failure,no,38086
cellular,9,jul,127,1,-1,0,unknown,no,13516
unknown,20,jun,179,21,-1,0,unknown,no,11940
unknown,26,may,258,1,-1,0,unknown,no,5733
cellular,11,may,155,2,173,1,failure,no,36395
telephone,17,nov,44,1,-1,0,unknown,no,24346
cellular,28,jul,171,3,-1,0,unknown,no,17148
cellular,13,may,84,1,-1,0,unknown,no,37059
cellular,6,aug,121,6,112,3,other,no,40662
unknown,30,may,41,3,-1,0,unknown,no,7842
cellular,18,nov,373,4,-1,0,unknown,no,25295
cellular,12,apr,339,1,241,9,other,no,43445
cellular,25,aug,116,8,-1,0,unknown,no,22647
cellular,17,nov,652,2,126,2,failure,yes,24710
unknown,17,jun,94,1,-1,0,unknown,no,10842
cellular,19,nov,1554,1,-1,0,unknown,yes,25562
cellular,18,may,109,2,-1,0,unknown,no,39338
cellular,12,may,177,2,-1,0,unknown,no,36950
unknown,15,may,23,1,-1,0,unknown,no,3347
cellular,3,apr,66,2,-1,0,unknown,no,31572
cellular,17,apr,463,1,344,1,failure,no,32833
unknown,9,jun,72,1,-1,0,unknown,no,9780
cellular,31,jul,17,3,-1,0,unknown,no,18794
cellular,20,nov,67,2,-1,0,unknown,no,26639
cellular,25,feb,196,1,87,4,failure,no,43146
cellular,17,apr,150,1,-1,0,unknown,no,32555
cellular,17,jul,174,2,-1,0,unknown,no,15220
cellular,10,jul,234,1,-1,0,unknown,no,13773
cellular,17,apr,326,3,-1,0,unknown,no,32865
cellular,23,jul,158,4,-1,0,unknown,no,16502
cellular,7,aug,84,2,-1,0,unknown,no,19502
cellular,22,may,190,1,-1,0,unknown,no,39405
unknown,8,may,732,2,-1,0,unknown,no,1597
cellular,17,apr,1554,3,343,2,failure,no,32794
cellular,16,apr,114,4,-1,0,unknown,no,32341
cellular,7,jul,44,3,-1,0,unknown,no,12813
cellular,21,aug,98,2,-1,0,unknown,no,22093
cellular,8,jul,483,2,-1,0,unknown,no,13287
unknown,9,may,213,4,-1,0,unknown,no,2027
cellular,30,jul,103,4,-1,0,unknown,no,17861
cellular,21,nov,28,3,158,3,failure,no,27264
cellular,22,jul,312,3,-1,0,unknown,no,16128
cellular,12,may,178,3,370,1,failure,no,36823
cellular,8,may,105,1,-1,0,unknown,no,35679
cellular,18,nov,95,1,-1,0,unknown,no,24774
cellular,29,jul,208,2,-1,0,unknown,no,17658
unknown,13,may,813,2,-1,0,unknown,no,2532
cellular,9,sep,511,1,-1,0,unknown,no,41523
cellular,17,apr,113,1,319,2,failure,no,32618
cellular,19,aug,113,6,-1,0,unknown,no,21611
unknown,30,jun,93,3,-1,0,unknown,no,12416
cellular,6,jul,413,5,-1,0,unknown,no,40474
unknown,23,may,488,1,-1,0,unknown,no,5520
cellular,28,jan,112,1,-1,0,unknown,no,27994
cellular,18,may,233,1,-1,0,unknown,no,39050
unknown,14,may,249,2,-1,0,unknown,no,2894
cellular,26,may,41,1,-1,0,unknown,no,39635
cellular,31,jul,67,6,-1,0,unknown,no,18722
unknown,5,may,20,1,-1,0,unknown,no,83
unknown,8,may,123,2,-1,0,unknown,no,1556
cellular,28,jan,117,3,-1,0,unknown,no,28102
cellular,22,jul,431,8,-1,0,unknown,no,16048
cellular,11,may,88,3,362,1,other,no,36180
cellular,6,apr,661,1,314,2,failure,yes,43422
cellular,22,aug,511,4,-1,0,unknown,no,22552
cellular,14,aug,133,4,-1,0,unknown,no,21103
cellular,25,jul,294,1,-1,0,unknown,no,16895
cellular,2,apr,96,3,330,1,other,no,31544
cellular,28,may,473,3,-1,0,unknown,yes,43823
cellular,2,mar,154,1,-1,0,unknown,yes,31211
cellular,6,aug,199,7,-1,0,unknown,no,19316
unknown,7,may,800,1,-1,0,unknown,no,858
unknown,3,jun,112,1,-1,0,unknown,no,8397
cellular,23,jul,73,4,-1,0,unknown,no,16413
cellular,23,jul,87,3,-1,0,unknown,no,16298
unknown,9,may,268,3,-1,0,unknown,no,2006
cellular,28,aug,68,2,-1,0,unknown,no,23710
cellular,8,aug,215,2,-1,0,unknown,no,19811
cellular,20,nov,165,3,-1,0,unknown,no,26730
cellular,30,apr,259,1,296,1,other,yes,34176
cellular,26,aug,320,5,-1,0,unknown,no,23088
cellular,14,may,67,7,177,1,other,no,37922
cellular,11,may,57,1,-1,0,unknown,no,36060
cellular,14,aug,52,4,-1,0,unknown,no,21146
cellular,7,may,569,1,297,3,failure,no,35334
cellular,15,may,158,2,352,2,failure,no,38721
unknown,15,may,27,1,-1,0,unknown,no,3240
cellular,6,aug,184,2,-1,0,unknown,no,19279
cellular,21,nov,87,4,-1,0,unknown,no,27545
cellular,15,jul,321,5,-1,0,unknown,no,14606
cellular,27,aug,63,8,-1,0,unknown,no,23245
cellular,14,jul,169,2,-1,0,unknown,yes,40570
cellular,5,feb,210,1,-1,0,unknown,no,30311
cellular,19,nov,202,1,-1,0,unknown,no,25765
cellular,25,jul,197,6,-1,0,unknown,no,16846
telephone,31,jul,94,15,-1,0,unknown,no,18729
cellular,24,jul,96,3,-1,0,unknown,no,16819
telephone,20,apr,32,2,266,5,failure,no,33575
cellular,21,jul,363,1,-1,0,unknown,no,15823
unknown,23,may,54,1,-1,0,unknown,no,5489
cellular,25,aug,116,9,-1,0,unknown,no,22653
cellular,22,jul,102,7,-1,0,unknown,no,15919
cellular,12,oct,138,1,-1,0,unknown,yes,41752
cellular,30,jan,473,2,-1,0,unknown,no,28835
cellular,20,nov,290,1,-1,0,unknown,no,26356
cellular,21,nov,72,1,-1,0,unknown,no,27333
cellular,8,sep,400,2,95,1,success,yes,41500
unknown,19,may,21,11,-1,0,unknown,no,4363
unknown,13,may,520,1,-1,0,unknown,no,2349
unknown,21,may,303,3,-1,0,unknown,no,4940
cellular,19,nov,110,1,93,5,failure,no,25570
cellular,22,aug,323,3,-1,0,unknown,no,22568
cellular,27,may,237,2,-1,0,unknown,no,39708
cellular,22,may,81,1,-1,0,unknown,no,39397
cellular,19,nov,192,1,5,1,success,no,25526
cellular,26,aug,196,2,-1,0,unknown,no,22975
unknown,2,jun,707,14,-1,0,unknown,yes,8345
cellular,18,may,166,2,272,6,failure,no,39193
unknown,20,jun,158,1,-1,0,unknown,no,11743
cellular,20,apr,529,3,-1,0,unknown,no,33615
unknown,4,jul,89,2,-1,0,unknown,no,12645
cellular,21,aug,1532,2,-1,0,unknown,yes,22216
cellular,2,feb,137,1,-1,0,unknown,no,29120
cellular,20,nov,48,2,-1,0,unknown,no,26161
cellular,19,nov,210,2,-1,0,unknown,no,25527
unknown,26,may,129,3,-1,0,unknown,no,5678
cellular,17,apr,645,1,345,1,failure,no,32711
unknown,29,may,565,1,-1,0,unknown,no,7347
cellular,30,jul,200,3,-1,0,unknown,no,44357
unknown,14,may,189,1,-1,0,unknown,no,2920
unknown,8,may,826,3,-1,0,unknown,no,1576
unknown,28,may,173,4,-1,0,unknown,no,6723
unknown,11,jun,111,10,-1,0,unknown,no,10229
cellular,31,jul,88,21,-1,0,unknown,no,18488
unknown,12,may,53,1,-1,0,unknown,no,2187
unknown,28,may,64,1,-1,0,unknown,no,6585
cellular,14,may,8,7,-1,0,unknown,no,37672
unknown,14,may,234,2,-1,0,unknown,no,3125
cellular,7,aug,420,3,-1,0,unknown,no,19462
cellular,30,jul,761,4,-1,0,unknown,yes,18162
cellular,26,aug,358,2,-1,0,unknown,no,23019
unknown,4,jun,156,1,-1,0,unknown,no,8960
cellular,5,feb,85,7,196,3,failure,no,30285
cellular,6,aug,138,7,-1,0,unknown,no,19395
telephone,28,jul,62,8,-1,0,unknown,no,17169
cellular,14,aug,260,1,-1,0,unknown,no,41055
cellular,11,aug,231,2,-1,0,unknown,no,20216
cellular,6,feb,213,4,-1,0,unknown,no,30713
cellular,21,nov,62,6,-1,0,unknown,no,26992
cellular,18,may,123,3,-1,0,unknown,no,39028
cellular,3,apr,93,2,-1,0,unknown,no,31551
cellular,28,jan,267,1,-1,0,unknown,no,27750
cellular,21,nov,902,1,133,2,other,yes,27234
cellular,30,jul,104,7,-1,0,unknown,no,18122
cellular,21,aug,71,4,-1,0,unknown,no,22232
cellular,6,aug,120,2,-1,0,unknown,no,19226
cellular,7,jul,74,7,-1,0,unknown,no,12969
cellular,14,may,181,4,-1,0,unknown,no,38031
unknown,2,jun,82,3,-1,0,unknown,no,8105
cellular,27,aug,81,1,94,1,success,yes,41316
cellular,18,nov,171,1,110,2,other,no,25322
cellular,18,may,9,4,341,19,failure,no,39158
cellular,7,jul,209,1,-1,0,unknown,no,12840
unknown,19,jun,385,1,-1,0,unknown,no,11578
cellular,31,jul,7,2,-1,0,unknown,no,18670
cellular,8,may,174,1,-1,0,unknown,no,35676
cellular,28,aug,331,2,-1,0,unknown,no,23525
telephone,8,sep,606,3,91,13,success,yes,44739
unknown,11,jun,113,1,-1,0,unknown,no,10143
cellular,3,feb,362,1,-1,0,unknown,no,29499
cellular,5,may,400,1,-1,0,unknown,yes,34503
unknown,20,jun,9,18,-1,0,unknown,no,12241
cellular,7,sep,281,3,97,2,success,yes,41453
cellular,5,feb,116,4,-1,0,unknown,no,30468
cellular,25,aug,484,4,-1,0,unknown,no,22842
cellular,20,nov,89,1,-1,0,unknown,no,26432
unknown,28,may,199,1,-1,0,unknown,no,6680
cellular,29,jan,464,2,258,1,other,no,28548
cellular,28,aug,119,6,-1,0,unknown,no,23546
cellular,21,jul,510,6,-1,0,unknown,no,15821
unknown,20,jun,13,3,-1,0,unknown,no,12071
cellular,2,jun,159,1,84,2,failure,no,39918
cellular,18,aug,441,1,-1,0,unknown,yes,41154
cellular,20,nov,72,1,-1,0,unknown,no,26531
unknown,26,may,172,2,-1,0,unknown,no,5928
cellular,16,apr,150,1,-1,0,unknown,no,32284
cellular,24,jul,1441,2,-1,0,unknown,yes,16641
cellular,25,aug,154,4,-1,0,unknown,no,22769
cellular,4,aug,389,2,-1,0,unknown,no,18976
cellular,14,aug,319,1,268,2,failure,no,41050
cellular,29,jan,103,1,-1,0,unknown,no,28211
cellular,28,aug,162,2,-1,0,unknown,yes,41321
telephone,16,nov,986,1,94,8,failure,no,42311
cellular,28,jul,431,2,-1,0,unknown,no,17375
cellular,18,may,158,1,-1,0,unknown,no,38957
cellular,9,apr,339,1,-1,0,unknown,no,31924
unknown,30,may,510,5,-1,0,unknown,no,7925
cellular,28,jul,83,7,-1,0,unknown,no,17323
unknown,27,may,349,3,-1,0,unknown,no,6531
telephone,9,nov,301,1,456,4,failure,no,45155
cellular,12,aug,253,2,-1,0,unknown,no,20600
cellular,6,apr,399,2,-1,0,unknown,no,31649
cellular,28,jan,132,1,-1,0,unknown,no,27942
cellular,15,sep,506,3,-1,0,unknown,yes,44793
cellular,13,aug,150,4,-1,0,unknown,no,20835
cellular,17,apr,156,1,273,3,failure,no,32560
cellular,30,apr,227,2,-1,0,unknown,yes,34162
cellular,10,jul,192,1,-1,0,unknown,no,13728
cellular,6,aug,501,2,-1,0,unknown,yes,19242
unknown,9,may,408,2,-1,0,unknown,no,1862
cellular,29,oct,1707,2,-1,0,unknown,yes,42044
cellular,5,may,494,1,-1,0,unknown,yes,34464
cellular,7,may,36,3,-1,0,unknown,no,35285
cellular,25,may,262,2,353,1,other,yes,39511
telephone,23,jul,90,2,-1,0,unknown,no,16448
unknown,7,may,153,1,-1,0,unknown,no,897
unknown,13,may,289,2,-1,0,unknown,no,2413
cellular,21,nov,824,1,-1,0,unknown,yes,27061
cellular,15,may,132,5,304,5,failure,no,38231
unknown,16,jun,84,3,-1,0,unknown,no,10529
cellular,7,apr,355,3,-1,0,unknown,no,31677
cellular,29,jan,374,1,-1,0,unknown,no,28162
cellular,4,may,313,2,-1,0,unknown,no,34321
cellular,6,may,199,7,167,1,failure,no,34734
cellular,12,aug,141,3,-1,0,unknown,no,20649
cellular,3,feb,168,3,-1,0,unknown,no,29625
cellular,31,jul,7,22,-1,0,unknown,no,18818
cellular,23,jul,161,1,-1,0,unknown,no,16261
cellular,9,jul,537,1,-1,0,unknown,yes,13396
cellular,6,aug,101,1,-1,0,unknown,no,19390
cellular,8,may,53,2,-1,0,unknown,no,35845
cellular,13,jan,113,1,90,1,failure,no,42643
unknown,27,may,1224,8,-1,0,unknown,no,6555
cellular,19,nov,59,1,-1,0,unknown,no,25844
unknown,15,may,179,2,-1,0,unknown,no,3174
cellular,22,jul,283,1,-1,0,unknown,no,16036
unknown,20,jun,258,18,-1,0,unknown,no,11774
cellular,18,jul,278,2,-1,0,unknown,yes,15367
cellular,29,jan,329,2,240,8,other,no,28545
cellular,7,sep,99,1,-1,0,unknown,no,41461
cellular,5,may,523,1,334,2,failure,no,34698
cellular,17,nov,475,1,-1,0,unknown,no,24734
cellular,19,nov,46,2,91,3,failure,no,25619
cellular,24,jul,458,9,-1,0,unknown,yes,16842
cellular,16,feb,170,2,-1,0,unknown,yes,31084
cellular,22,aug,47,7,-1,0,unknown,no,22488
cellular,11,may,88,2,343,2,other,no,36021
cellular,20,apr,505,3,-1,0,unknown,no,33648
cellular,12,may,360,1,-1,0,unknown,no,36644
unknown,7,may,591,1,-1,0,unknown,yes,892
cellular,5,aug,229,2,-1,0,unknown,no,19131
cellular,17,nov,595,1,-1,0,unknown,no,24238
cellular,6,feb,163,1,182,2,failure,no,30638
unknown,27,may,36,3,-1,0,unknown,no,6251
unknown,5,may,144,1,-1,0,unknown,no,112
unknown,23,may,178,2,-1,0,unknown,no,5565
cellular,29,jul,116,2,-1,0,unknown,no,17582
unknown,18,jun,107,1,-1,0,unknown,no,11150
cellular,20,apr,414,2,285,1,failure,no,33278
unknown,12,may,120,2,-1,0,unknown,no,2092
cellular,24,aug,232,2,-1,0,unknown,yes,41249
unknown,23,may,159,3,-1,0,unknown,no,5637
unknown,14,may,230,2,-1,0,unknown,no,2995
cellular,21,nov,39,10,-1,0,unknown,no,27517
cellular,7,apr,254,1,-1,0,unknown,no,31702
cellular,28,jan,128,1,-1,0,unknown,no,27931
cellular,8,mar,150,4,-1,0,unknown,no,43236
telephone,5,jun,614,2,-1,0,unknown,no,40180
cellular,21,nov,1555,2,-1,0,unknown,yes,27646
cellular,20,apr,670,4,340,2,success,yes,33196
cellular,21,aug,335,2,-1,0,unknown,no,22166
unknown,16,jun,126,3,-1,0,unknown,no,10713
cellular,20,aug,58,2,-1,0,unknown,no,21980
unknown,5,jun,164,2,-1,0,unknown,no,9127
unknown,19,may,114,2,-1,0,unknown,no,4164
cellular,16,jun,162,2,-1,0,unknown,yes,40300
telephone,7,jul,41,1,-1,0,unknown,no,12860
cellular,22,jul,167,9,-1,0,unknown,no,16167
cellular,8,jul,509,4,-1,0,unknown,yes,13058
unknown,9,jun,78,2,-1,0,unknown,no,9926
cellular,20,apr,96,1,-1,0,unknown,no,33248
unknown,21,may,951,2,-1,0,unknown,no,4897
cellular,16,jun,605,3,-1,0,unknown,yes,43937
cellular,11,may,284,4,-1,0,unknown,no,36469
telephone,29,aug,59,2,-1,0,unknown,no,23932
telephone,11,may,28,1,-1,0,unknown,no,36158
cellular,2,feb,67,1,-1,0,unknown,no,28991
cellular,27,oct,161,1,96,2,other,no,45131
unknown,8,may,84,4,-1,0,unknown,no,1182
cellular,3,sep,91,3,213,1,failure,no,41401
cellular,16,sep,387,1,-1,0,unknown,yes,41597
unknown,9,jun,224,3,-1,0,unknown,no,9963
unknown,3,jun,43,5,-1,0,unknown,no,8558
cellular,12,may,262,2,-1,0,unknown,no,36770
cellular,27,aug,95,6,-1,0,unknown,no,23194
cellular,14,jul,334,3,-1,0,unknown,no,14398
unknown,9,may,331,1,-1,0,unknown,no,1751
unknown,6,jun,155,3,-1,0,unknown,no,9604
cellular,13,may,531,1,-1,0,unknown,no,37072
cellular,20,apr,400,2,-1,0,unknown,no,33571
cellular,19,nov,210,1,-1,0,unknown,no,25793
cellular,14,may,256,1,322,3,success,no,37865
unknown,23,may,135,2,-1,0,unknown,no,5322
unknown,15,may,121,1,-1,0,unknown,no,3239
cellular,7,oct,223,1,-1,0,unknown,no,41723
unknown,17,jun,135,1,-1,0,unknown,no,10861
cellular,30,jul,160,2,-1,0,unknown,no,17917
cellular,15,may,757,1,330,1,failure,no,38505
cellular,14,jul,74,2,-1,0,unknown,no,14334
cellular,28,aug,8,13,-1,0,unknown,no,23762
cellular,26,may,170,1,-1,0,unknown,yes,39639
telephone,4,feb,140,1,-1,0,unknown,no,29730
cellular,4,feb,219,1,-1,0,unknown,no,29771
unknown,23,may,166,1,-1,0,unknown,no,5467
unknown,20,jun,262,2,-1,0,unknown,no,11642
unknown,28,may,411,3,-1,0,unknown,no,6990
cellular,24,jul,148,1,-1,0,unknown,no,16557
unknown,27,may,371,2,-1,0,unknown,no,6498
cellular,7,jul,480,1,-1,0,unknown,no,12820
cellular,17,jul,147,3,-1,0,unknown,no,15219
unknown,14,may,299,1,-1,0,unknown,no,2896
unknown,26,may,118,2,-1,0,unknown,no,6050
cellular,15,apr,139,5,145,9,failure,yes,32180
cellular,15,jul,659,3,-1,0,unknown,no,14548
telephone,14,may,112,2,370,2,failure,no,37809
cellular,23,jul,85,2,-1,0,unknown,no,16527
cellular,28,jan,333,1,-1,0,unknown,no,27882
unknown,20,jun,554,2,-1,0,unknown,no,11867
cellular,20,nov,120,1,-1,0,unknown,no,26259
cellular,20,nov,257,2,-1,0,unknown,no,26838
telephone,9,feb,147,3,-1,0,unknown,no,30970
unknown,18,jun,362,1,-1,0,unknown,no,11192
cellular,14,jul,171,3,-1,0,unknown,no,14460
cellular,5,may,196,1,-1,0,unknown,no,34527
unknown,28,may,456,2,-1,0,unknown,no,7035
cellular,7,apr,465,4,-1,0,unknown,yes,31673
unknown,2,jun,193,2,-1,0,unknown,no,8113
cellular,4,nov,358,1,162,2,failure,yes,42154
cellular,12,aug,127,1,-1,0,unknown,no,20626
cellular,28,jul,108,4,-1,0,unknown,no,17196
cellular,25,aug,99,3,-1,0,unknown,no,22840
cellular,8,jul,153,1,-1,0,unknown,yes,40556
unknown,21,may,433,3,-1,0,unknown,no,5178
cellular,16,jul,715,1,-1,0,unknown,no,14794
cellular,4,aug,190,3,-1,0,unknown,no,18971
cellular,16,jul,120,4,-1,0,unknown,no,14825
unknown,25,jun,67,2,-1,0,unknown,no,12302
cellular,13,may,76,3,-1,0,unknown,no,37363
cellular,26,apr,328,2,143,2,success,yes,43548
cellular,28,jul,273,2,-1,0,unknown,no,17277
unknown,9,jun,321,1,-1,0,unknown,no,9911
cellular,19,nov,541,1,-1,0,unknown,no,25958
cellular,12,may,418,1,-1,0,unknown,no,36625
cellular,21,nov,175,1,-1,0,unknown,no,27059
cellular,18,nov,187,3,-1,0,unknown,no,25364
cellular,6,may,19,1,-1,0,unknown,no,34803
cellular,25,aug,472,10,-1,0,unknown,no,22673
